family,effect,replicate,seed,stream_type,evaluation,method,alarm_time,false_alarm,conditional_eligible,post_change_detected,censored,run_length_units,run_length_cycles,restricted_delay_units,time_unit_cycles,restricted_delay_cycles,restriction_horizon_units,restriction_horizon_cycles,threshold
temporal,0.75,24,70100024,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,24,70100024,changed,surveillance,raw symmetry-resolved AOC,75,False,True,True,False,75,150,11.0,2,22.0,192,384,100.0
temporal,0.75,24,70100024,changed,surveillance,vAOC / same-feature Hotelling,102,False,True,True,False,102,204,38.0,2,76.0,192,384,100.0
temporal,0.75,24,70100024,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,24,70100024,changed,surveillance,exact pair-restricted likelihood grid SR,70,False,True,True,False,70,140,6.0,2,12.0,192,384,100.0
temporal,0.75,24,70100024,changed,surveillance,known-post pair-restricted likelihood SR,70,False,True,True,False,70,140,6.0,2,12.0,192,384,100.0
temporal,0.75,24,70100024,changed,surveillance,validation-trained linear logistic effect,111,False,True,True,False,111,222,47.0,2,94.0,192,384,100.0
temporal,0.75,24,70100024,changed,surveillance,full-HMM block-boundary grid SR,81,False,True,True,False,81,162,17.0,2,34.0,192,384,100.0
temporal,0.75,24,70100024,changed,surveillance,known-post full-HMM block-boundary SR,81,False,True,True,False,81,162,17.0,2,34.0,192,384,100.0
temporal,0.75,24,70100024,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,24,70100024,changed,restart_at_change,raw symmetry-resolved AOC,129,False,True,True,False,129,258,129.0,2,258.0,192,384,100.0
temporal,0.75,24,70100024,changed,restart_at_change,vAOC / same-feature Hotelling,103,False,True,True,False,103,206,103.0,2,206.0,192,384,100.0
temporal,0.75,24,70100024,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,24,70100024,changed,restart_at_change,exact pair-restricted likelihood grid SR,20,False,True,True,False,20,40,20.0,2,40.0,192,384,100.0
temporal,0.75,24,70100024,changed,restart_at_change,known-post pair-restricted likelihood SR,20,False,True,True,False,20,40,20.0,2,40.0,192,384,100.0
temporal,0.75,24,70100024,changed,restart_at_change,validation-trained linear logistic effect,87,False,True,True,False,87,174,87.0,2,174.0,192,384,100.0
temporal,0.75,24,70100024,changed,restart_at_change,full-HMM block-boundary grid SR,17,False,True,True,False,17,34,17.0,2,34.0,192,384,100.0
temporal,0.75,24,70100024,changed,restart_at_change,known-post full-HMM block-boundary SR,17,False,True,True,False,17,34,17.0,2,34.0,192,384,100.0
temporal,0.75,25,70100025,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,25,70100025,changed,surveillance,raw symmetry-resolved AOC,96,False,True,True,False,96,192,32.0,2,64.0,192,384,100.0
temporal,0.75,25,70100025,changed,surveillance,vAOC / same-feature Hotelling,106,False,True,True,False,106,212,42.0,2,84.0,192,384,100.0
temporal,0.75,25,70100025,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,25,70100025,changed,surveillance,exact pair-restricted likelihood grid SR,92,False,True,True,False,92,184,28.0,2,56.0,192,384,100.0
temporal,0.75,25,70100025,changed,surveillance,known-post pair-restricted likelihood SR,92,False,True,True,False,92,184,28.0,2,56.0,192,384,100.0
temporal,0.75,25,70100025,changed,surveillance,validation-trained linear logistic effect,87,False,True,True,False,87,174,23.0,2,46.0,192,384,100.0
temporal,0.75,25,70100025,changed,surveillance,full-HMM block-boundary grid SR,81,False,True,True,False,81,162,17.0,2,34.0,192,384,100.0
temporal,0.75,25,70100025,changed,surveillance,known-post full-HMM block-boundary SR,81,False,True,True,False,81,162,17.0,2,34.0,192,384,100.0
temporal,0.75,25,70100025,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,25,70100025,changed,restart_at_change,raw symmetry-resolved AOC,122,False,True,True,False,122,244,122.0,2,244.0,192,384,100.0
temporal,0.75,25,70100025,changed,restart_at_change,vAOC / same-feature Hotelling,108,False,True,True,False,108,216,108.0,2,216.0,192,384,100.0
temporal,0.75,25,70100025,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,25,70100025,changed,restart_at_change,exact pair-restricted likelihood grid SR,42,False,True,True,False,42,84,42.0,2,84.0,192,384,100.0
temporal,0.75,25,70100025,changed,restart_at_change,known-post pair-restricted likelihood SR,42,False,True,True,False,42,84,42.0,2,84.0,192,384,100.0
temporal,0.75,25,70100025,changed,restart_at_change,validation-trained linear logistic effect,88,False,True,True,False,88,176,88.0,2,176.0,192,384,100.0
temporal,0.75,25,70100025,changed,restart_at_change,full-HMM block-boundary grid SR,22,False,True,True,False,22,44,22.0,2,44.0,192,384,100.0
temporal,0.75,25,70100025,changed,restart_at_change,known-post full-HMM block-boundary SR,22,False,True,True,False,22,44,22.0,2,44.0,192,384,100.0
temporal,0.75,26,70100026,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,26,70100026,changed,surveillance,raw symmetry-resolved AOC,131,False,True,True,False,131,262,67.0,2,134.0,192,384,100.0
temporal,0.75,26,70100026,changed,surveillance,vAOC / same-feature Hotelling,106,False,True,True,False,106,212,42.0,2,84.0,192,384,100.0
temporal,0.75,26,70100026,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,26,70100026,changed,surveillance,exact pair-restricted likelihood grid SR,85,False,True,True,False,85,170,21.0,2,42.0,192,384,100.0
temporal,0.75,26,70100026,changed,surveillance,known-post pair-restricted likelihood SR,85,False,True,True,False,85,170,21.0,2,42.0,192,384,100.0
temporal,0.75,26,70100026,changed,surveillance,validation-trained linear logistic effect,96,False,True,True,False,96,192,32.0,2,64.0,192,384,100.0
temporal,0.75,26,70100026,changed,surveillance,full-HMM block-boundary grid SR,73,False,True,True,False,73,146,9.0,2,18.0,192,384,100.0
temporal,0.75,26,70100026,changed,surveillance,known-post full-HMM block-boundary SR,73,False,True,True,False,73,146,9.0,2,18.0,192,384,100.0
temporal,0.75,26,70100026,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,26,70100026,changed,restart_at_change,raw symmetry-resolved AOC,102,False,True,True,False,102,204,102.0,2,204.0,192,384,100.0
temporal,0.75,26,70100026,changed,restart_at_change,vAOC / same-feature Hotelling,98,False,True,True,False,98,196,98.0,2,196.0,192,384,100.0
temporal,0.75,26,70100026,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,26,70100026,changed,restart_at_change,exact pair-restricted likelihood grid SR,23,False,True,True,False,23,46,23.0,2,46.0,192,384,100.0
temporal,0.75,26,70100026,changed,restart_at_change,known-post pair-restricted likelihood SR,23,False,True,True,False,23,46,23.0,2,46.0,192,384,100.0
temporal,0.75,26,70100026,changed,restart_at_change,validation-trained linear logistic effect,125,False,True,True,False,125,250,125.0,2,250.0,192,384,100.0
temporal,0.75,26,70100026,changed,restart_at_change,full-HMM block-boundary grid SR,10,False,True,True,False,10,20,10.0,2,20.0,192,384,100.0
temporal,0.75,26,70100026,changed,restart_at_change,known-post full-HMM block-boundary SR,10,False,True,True,False,10,20,10.0,2,20.0,192,384,100.0
temporal,0.75,27,70100027,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,27,70100027,changed,surveillance,raw symmetry-resolved AOC,107,False,True,True,False,107,214,43.0,2,86.0,192,384,100.0
temporal,0.75,27,70100027,changed,surveillance,vAOC / same-feature Hotelling,103,False,True,True,False,103,206,39.0,2,78.0,192,384,100.0
temporal,0.75,27,70100027,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,27,70100027,changed,surveillance,exact pair-restricted likelihood grid SR,40,True,False,False,False,40,80,,2,,192,384,100.0
temporal,0.75,27,70100027,changed,surveillance,known-post pair-restricted likelihood SR,40,True,False,False,False,40,80,,2,,192,384,100.0
temporal,0.75,27,70100027,changed,surveillance,validation-trained linear logistic effect,97,False,True,True,False,97,194,33.0,2,66.0,192,384,100.0
temporal,0.75,27,70100027,changed,surveillance,full-HMM block-boundary grid SR,22,True,False,False,False,22,44,,2,,192,384,100.0
temporal,0.75,27,70100027,changed,surveillance,known-post full-HMM block-boundary SR,22,True,False,False,False,22,44,,2,,192,384,100.0
temporal,0.75,27,70100027,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,27,70100027,changed,restart_at_change,raw symmetry-resolved AOC,80,False,True,True,False,80,160,80.0,2,160.0,192,384,100.0
temporal,0.75,27,70100027,changed,restart_at_change,vAOC / same-feature Hotelling,93,False,True,True,False,93,186,93.0,2,186.0,192,384,100.0
temporal,0.75,27,70100027,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,27,70100027,changed,restart_at_change,exact pair-restricted likelihood grid SR,36,False,True,True,False,36,72,36.0,2,72.0,192,384,100.0
temporal,0.75,27,70100027,changed,restart_at_change,known-post pair-restricted likelihood SR,36,False,True,True,False,36,72,36.0,2,72.0,192,384,100.0
temporal,0.75,27,70100027,changed,restart_at_change,validation-trained linear logistic effect,74,False,True,True,False,74,148,74.0,2,148.0,192,384,100.0
temporal,0.75,27,70100027,changed,restart_at_change,full-HMM block-boundary grid SR,20,False,True,True,False,20,40,20.0,2,40.0,192,384,100.0
temporal,0.75,27,70100027,changed,restart_at_change,known-post full-HMM block-boundary SR,20,False,True,True,False,20,40,20.0,2,40.0,192,384,100.0
temporal,0.75,28,70100028,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,28,70100028,changed,surveillance,raw symmetry-resolved AOC,107,False,True,True,False,107,214,43.0,2,86.0,192,384,100.0
temporal,0.75,28,70100028,changed,surveillance,vAOC / same-feature Hotelling,102,False,True,True,False,102,204,38.0,2,76.0,192,384,100.0
temporal,0.75,28,70100028,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,28,70100028,changed,surveillance,exact pair-restricted likelihood grid SR,111,False,True,True,False,111,222,47.0,2,94.0,192,384,100.0
temporal,0.75,28,70100028,changed,surveillance,known-post pair-restricted likelihood SR,111,False,True,True,False,111,222,47.0,2,94.0,192,384,100.0
temporal,0.75,28,70100028,changed,surveillance,validation-trained linear logistic effect,88,False,True,True,False,88,176,24.0,2,48.0,192,384,100.0
temporal,0.75,28,70100028,changed,surveillance,full-HMM block-boundary grid SR,15,True,False,False,False,15,30,,2,,192,384,100.0
temporal,0.75,28,70100028,changed,surveillance,known-post full-HMM block-boundary SR,15,True,False,False,False,15,30,,2,,192,384,100.0
temporal,0.75,28,70100028,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,28,70100028,changed,restart_at_change,raw symmetry-resolved AOC,114,False,True,True,False,114,228,114.0,2,228.0,192,384,100.0
temporal,0.75,28,70100028,changed,restart_at_change,vAOC / same-feature Hotelling,96,False,True,True,False,96,192,96.0,2,192.0,192,384,100.0
temporal,0.75,28,70100028,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,28,70100028,changed,restart_at_change,exact pair-restricted likelihood grid SR,49,False,True,True,False,49,98,49.0,2,98.0,192,384,100.0
temporal,0.75,28,70100028,changed,restart_at_change,known-post pair-restricted likelihood SR,49,False,True,True,False,49,98,49.0,2,98.0,192,384,100.0
temporal,0.75,28,70100028,changed,restart_at_change,validation-trained linear logistic effect,124,False,True,True,False,124,248,124.0,2,248.0,192,384,100.0
temporal,0.75,28,70100028,changed,restart_at_change,full-HMM block-boundary grid SR,20,False,True,True,False,20,40,20.0,2,40.0,192,384,100.0
temporal,0.75,28,70100028,changed,restart_at_change,known-post full-HMM block-boundary SR,20,False,True,True,False,20,40,20.0,2,40.0,192,384,100.0
temporal,0.75,29,70100029,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,29,70100029,changed,surveillance,raw symmetry-resolved AOC,94,False,True,True,False,94,188,30.0,2,60.0,192,384,100.0
temporal,0.75,29,70100029,changed,surveillance,vAOC / same-feature Hotelling,99,False,True,True,False,99,198,35.0,2,70.0,192,384,100.0
temporal,0.75,29,70100029,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,29,70100029,changed,surveillance,exact pair-restricted likelihood grid SR,124,False,True,True,False,124,248,60.0,2,120.0,192,384,100.0
temporal,0.75,29,70100029,changed,surveillance,known-post pair-restricted likelihood SR,124,False,True,True,False,124,248,60.0,2,120.0,192,384,100.0
temporal,0.75,29,70100029,changed,surveillance,validation-trained linear logistic effect,123,False,True,True,False,123,246,59.0,2,118.0,192,384,100.0
temporal,0.75,29,70100029,changed,surveillance,full-HMM block-boundary grid SR,75,False,True,True,False,75,150,11.0,2,22.0,192,384,100.0
temporal,0.75,29,70100029,changed,surveillance,known-post full-HMM block-boundary SR,75,False,True,True,False,75,150,11.0,2,22.0,192,384,100.0
temporal,0.75,29,70100029,changed,restart_at_change,DFR/count exact pushforward,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,29,70100029,changed,restart_at_change,raw symmetry-resolved AOC,119,False,True,True,False,119,238,119.0,2,238.0,192,384,100.0
temporal,0.75,29,70100029,changed,restart_at_change,vAOC / same-feature Hotelling,95,False,True,True,False,95,190,95.0,2,190.0,192,384,100.0
temporal,0.75,29,70100029,changed,restart_at_change,matched correlation witness,100,False,True,True,False,100,200,100.0,2,200.0,192,384,100.0
temporal,0.75,29,70100029,changed,restart_at_change,exact pair-restricted likelihood grid SR,60,False,True,True,False,60,120,60.0,2,120.0,192,384,100.0
temporal,0.75,29,70100029,changed,restart_at_change,known-post pair-restricted likelihood SR,60,False,True,True,False,60,120,60.0,2,120.0,192,384,100.0
temporal,0.75,29,70100029,changed,restart_at_change,validation-trained linear logistic effect,109,False,True,True,False,109,218,109.0,2,218.0,192,384,100.0
temporal,0.75,29,70100029,changed,restart_at_change,full-HMM block-boundary grid SR,13,False,True,True,False,13,26,13.0,2,26.0,192,384,100.0
temporal,0.75,29,70100029,changed,restart_at_change,known-post full-HMM block-boundary SR,13,False,True,True,False,13,26,13.0,2,26.0,192,384,100.0
temporal,0.75,30,70100030,changed,surveillance,DFR/count exact pushforward,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,30,70100030,changed,surveillance,raw symmetry-resolved AOC,107,False,True,True,False,107,214,43.0,2,86.0,192,384,100.0
temporal,0.75,30,70100030,changed,surveillance,vAOC / same-feature Hotelling,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,30,70100030,changed,surveillance,matched correlation witness,100,False,True,True,False,100,200,36.0,2,72.0,192,384,100.0
temporal,0.75,30,70100030,changed,surveillance,exact pair-restricted likelihood grid SR,72,False,True,True,False,72,144,8.0,2,16.0,192,384,100.0
temporal,0.75,30,70100030,changed,surveillance,known-post pair-restricted likelihood SR,72,False,True,True,False,72,144,8.0,2,16.0,192,384,100.0
temporal,0.75,30,70100030,changed,surveillance,validation-trained linear logistic effect,103,False,True,True,False,103,206,39.0,2,78.0,192,384,100.0
temporal,0.75,30,70100030,changed,surveillance,full-HMM block-boundary grid SR,71,False,True,True,False,71,142,7.0,2,14.0,192,384,100.0
