observable,displacement_index,delta_row,delta_column,start_row,start_column,first_detector,second_detector,state,q,copies,method,exact_expectation,mean_estimate,bias,rmse,theoretical_estimator_standard_error
ZZ_d0_r1_c1,0,0,1,1,1,6,7,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.6888427734375,-0.02704994656249999,0.37027220948561324,0.3641663771000446
ZZ_d0_r1_c2,0,0,1,1,2,7,8,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.714111328125,-0.0017813918749998991,0.34719339828357,0.3641663771000446
ZZ_d0_r1_c3,0,0,1,1,3,8,9,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.73883056640625,0.02293784640624982,0.3612408657321004,0.3641663771000446
ZZ_d0_r1_c4,0,0,1,1,4,9,5,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7437744140625,0.027881694062500014,0.4111809543057217,0.3641663771000446
ZZ_d0_r2_c0,0,0,1,2,0,10,11,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.692138671875,-0.023754048125000007,0.3582814724516512,0.3641663771000446
ZZ_d0_r2_c1,0,0,1,2,1,11,12,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.73663330078125,0.020740580781250042,0.37371953432436417,0.3641663771000446
ZZ_d0_r2_c2,0,0,1,2,2,12,13,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.736083984375,0.020191264374999907,0.34749769864370356,0.3641663771000446
ZZ_d0_r2_c3,0,0,1,2,3,13,14,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.72015380859375,0.004261088593750111,0.37531263982963986,0.3641663771000446
ZZ_d0_r2_c4,0,0,1,2,4,14,10,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7437744140625,0.027881694062499972,0.3630928593660735,0.3641663771000446
ZZ_d0_r3_c0,0,0,1,3,0,15,16,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.6976318359375,-0.018260884062499903,0.3714277092706433,0.3641663771000446
ZZ_d0_r3_c1,0,0,1,3,1,16,17,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.71246337890625,-0.003429341093749948,0.37803425637479743,0.3641663771000446
ZZ_d0_r3_c2,0,0,1,3,2,17,18,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.68829345703125,-0.027599262968749885,0.3699780983985456,0.3641663771000446
ZZ_d0_r3_c3,0,0,1,3,3,18,19,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.69708251953125,-0.0188102004687499,0.34256014918442035,0.3641663771000446
ZZ_d0_r3_c4,0,0,1,3,4,19,15,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7283935546875,0.012500834687499959,0.35677070210164374,0.3641663771000446
ZZ_d0_r4_c0,0,0,1,4,0,20,21,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7305908203125,0.014698100312500047,0.3496932628423353,0.3641663771000446
ZZ_d0_r4_c1,0,0,1,4,1,21,22,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.771240234375,0.05534751437500021,0.37737676820627264,0.3641663771000446
ZZ_d0_r4_c2,0,0,1,4,2,22,23,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.692138671875,-0.02375404812499993,0.36064533982010544,0.3641663771000446
ZZ_d0_r4_c3,0,0,1,4,3,23,24,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.67730712890625,-0.0385855910937499,0.3417176647983373,0.3641663771000446
ZZ_d0_r4_c4,0,0,1,4,4,24,20,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.6976318359375,-0.018260884062500173,0.3508945714103987,0.3641663771000446
ZZ_d1_r0_c0,1,1,0,0,0,0,5,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.72125244140625,0.005359721406250104,0.36420224582361266,0.3641663771000446
ZZ_d1_r0_c1,1,1,0,0,1,1,6,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.69818115234375,-0.01771156765624991,0.35164428979660267,0.3641663771000446
ZZ_d1_r0_c2,1,1,0,0,2,2,7,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.727294921875,0.011402201875000004,0.35179539145281014,0.3641663771000446
ZZ_d1_r0_c3,1,1,0,0,3,3,8,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.70257568359375,-0.013317036406249877,0.34303158916592147,0.3641663771000446
ZZ_d1_r0_c4,1,1,0,0,4,4,9,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.71356201171875,-0.0023307082812499273,0.37779273375929645,0.3641663771000446
ZZ_d1_r1_c0,1,1,0,1,0,5,10,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7086181640625,-0.007274555937499904,0.3295950507985707,0.3641663771000446
ZZ_d1_r1_c1,1,1,0,1,1,6,11,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.6932373046875,-0.02265541531249995,0.3844528053953335,0.3641663771000446
ZZ_d1_r1_c2,1,1,0,1,2,7,12,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7569580078125,0.041065287812500274,0.38131921953744596,0.3641663771000446
ZZ_d1_r1_c3,1,1,0,1,3,8,13,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.72125244140625,0.005359721406250153,0.34815316766889415,0.3641663771000446
ZZ_d1_r1_c4,1,1,0,1,4,9,14,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.76080322265625,0.044910502656250136,0.36893589036562613,0.3641663771000446
ZZ_d1_r2_c0,1,1,0,2,0,10,15,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.73443603515625,0.018543315156250077,0.33268197050589016,0.3641663771000446
ZZ_d1_r2_c1,1,1,0,2,1,11,16,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7283935546875,0.012500834687500087,0.3848924410506196,0.3641663771000446
ZZ_d1_r2_c2,1,1,0,2,2,12,17,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.70806884765625,-0.007823872343749916,0.3608309998094817,0.3641663771000446
ZZ_d1_r2_c3,1,1,0,2,3,13,18,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7393798828125,0.023487162812499837,0.37331543270546513,0.3641663771000446
ZZ_d1_r2_c4,1,1,0,2,4,14,19,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7119140625,-0.003978657499999847,0.36779941773433683,0.3641663771000446
ZZ_d1_r3_c0,1,1,0,3,0,15,20,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.696533203125,-0.01935951687500007,0.31521863439817444,0.3641663771000446
ZZ_d1_r3_c1,1,1,0,3,1,16,21,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7371826171875,0.0212898971875,0.3698568660620176,0.3641663771000446
ZZ_d1_r3_c2,1,1,0,3,2,17,22,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7547607421875,0.038868022187500226,0.35452089460027325,0.3641663771000446
ZZ_d1_r3_c3,1,1,0,3,3,18,23,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.71630859375,0.0004158737500000241,0.36000328718412195,0.3641663771000446
ZZ_d1_r3_c4,1,1,0,3,4,19,24,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.6932373046875,-0.022655415312499913,0.3523722292830366,0.3641663771000446
ZZ_d1_r4_c0,1,1,0,4,0,20,0,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.69873046875,-0.017162251249999916,0.3362391345772588,0.3641663771000446
ZZ_d1_r4_c1,1,1,0,4,1,21,1,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7646484375,0.04875571750000038,0.3800466977708113,0.3641663771000446
ZZ_d1_r4_c2,1,1,0,4,2,22,2,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.72454833984375,0.008655619843750134,0.34221278427373963,0.3641663771000446
ZZ_d1_r4_c3,1,1,0,4,3,23,3,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7218017578125,0.005909037812500104,0.3598084162746131,0.3641663771000446
ZZ_d1_r4_c4,1,1,0,4,4,24,4,changed_q065,0.65,64,local_pauli_shadow,0.7158927199999999,0.7327880859375,0.01689536593750013,0.3585576309916688,0.3641663771000446
ZZ_d2_r0_c0,2,0,2,0,0,0,2,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.67840576171875,-0.05127111828124967,0.32734033839957183,0.3637386521166645
ZZ_d2_r0_c1,2,0,2,0,1,1,3,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.74212646484375,0.012449584843750066,0.35823544109950534,0.3637386521166645
ZZ_d2_r0_c2,2,0,2,0,2,2,4,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.73553466796875,0.00585778796875022,0.342868813443879,0.3637386521166645
ZZ_d2_r0_c3,2,0,2,0,3,3,0,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.68115234375,-0.04852453624999958,0.37456583849918446,0.3637386521166645
ZZ_d2_r0_c4,2,0,2,0,4,4,1,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.766845703125,0.037168823125000354,0.3549869401928908,0.3637386521166645
ZZ_d2_r1_c0,2,0,2,1,0,5,7,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7470703125,0.017393432500000104,0.3964750269064126,0.3637386521166645
ZZ_d2_r1_c1,2,0,2,1,1,6,8,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.720703125,-0.008973754999999972,0.38139290557167116,0.3637386521166645
ZZ_d2_r1_c2,2,0,2,1,2,7,9,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.72235107421875,-0.007325805781249906,0.4068595148742887,0.3637386521166645
ZZ_d2_r1_c3,2,0,2,1,3,8,5,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7349853515625,0.005308471562500087,0.3705217092214518,0.3637386521166645
ZZ_d2_r1_c4,2,0,2,1,4,9,6,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.722900390625,-0.006776489374999894,0.3880679109237982,0.3637386521166645
ZZ_d2_r2_c0,2,0,2,2,0,10,12,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.76519775390625,0.035520873906250416,0.3969168945714967,0.3637386521166645
ZZ_d2_r2_c1,2,0,2,2,1,11,13,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.722900390625,-0.006776489374999932,0.35041055980428837,0.3637386521166645
ZZ_d2_r2_c2,2,0,2,2,2,12,14,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7108154296875,-0.018861450312499875,0.37245717334226874,0.3637386521166645
ZZ_d2_r2_c3,2,0,2,2,3,13,10,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7130126953125,-0.016664184687499917,0.3542253062258431,0.3637386521166645
ZZ_d2_r2_c4,2,0,2,2,4,14,11,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7261962890625,-0.0034805909374999704,0.37467250811527886,0.3637386521166645
ZZ_d2_r3_c0,2,0,2,3,0,15,17,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.727294921875,-0.002381958124999948,0.3691940825412667,0.3637386521166645
ZZ_d2_r3_c1,2,0,2,3,1,16,18,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.72235107421875,-0.007325805781249972,0.3719455642084826,0.3637386521166645
ZZ_d2_r3_c2,2,0,2,3,2,17,19,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.71026611328125,-0.019410766718749903,0.34616159511365807,0.3637386521166645
ZZ_d2_r3_c3,2,0,2,3,3,18,15,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.744873046875,0.015196166875000276,0.3774620339293701,0.3637386521166645
ZZ_d2_r3_c4,2,0,2,3,4,19,16,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.6888427734375,-0.04083410656249963,0.3723643574835172,0.3637386521166645
ZZ_d2_r4_c0,2,0,2,4,0,20,22,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.722900390625,-0.006776489374999972,0.36971899052599105,0.3637386521166645
ZZ_d2_r4_c1,2,0,2,4,1,21,23,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7525634765625,0.022886596562500305,0.3723846144270776,0.3637386521166645
ZZ_d2_r4_c2,2,0,2,4,2,22,24,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.71630859375,-0.01336828624999979,0.39794789127768326,0.3637386521166645
ZZ_d2_r4_c3,2,0,2,4,3,23,20,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7294921875,-0.0001846924999999583,0.33983117199064367,0.3637386521166645
ZZ_d2_r4_c4,2,0,2,4,4,24,21,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.73883056640625,0.009153686406250035,0.36233764663088375,0.3637386521166645
ZZ_d3_r0_c0,3,2,0,0,0,0,10,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7218017578125,-0.007875122187499967,0.3566115094255606,0.3637386521166645
ZZ_d3_r0_c1,3,2,0,0,1,1,11,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.71685791015625,-0.012818969843749941,0.36584950182197873,0.3637386521166645
ZZ_d3_r0_c2,3,2,0,0,2,2,12,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7569580078125,0.02728112781250039,0.3786565496402258,0.3637386521166645
ZZ_d3_r0_c3,3,2,0,0,3,3,13,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.72509765625,-0.004579223749999901,0.3733046519878801,0.3637386521166645
ZZ_d3_r0_c4,3,2,0,0,4,4,14,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.73004150390625,0.00036462390625002783,0.3761495746440162,0.3637386521166645
ZZ_d3_r1_c0,3,2,0,1,0,5,15,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.74432373046875,0.01464685046875003,0.40063131829430626,0.3637386521166645
ZZ_d3_r1_c1,3,2,0,1,1,6,16,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7174072265625,-0.012269653437499972,0.32783417900415945,0.3637386521166645
ZZ_d3_r1_c2,3,2,0,1,2,7,17,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.73388671875,0.004209838750000038,0.3563614702900915,0.3637386521166645
ZZ_d3_r1_c3,3,2,0,1,3,8,18,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.72015380859375,-0.009523071406249854,0.3768468870824099,0.3637386521166645
ZZ_d3_r1_c4,3,2,0,1,4,9,19,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7130126953125,-0.016664184687499972,0.36156383351430205,0.3637386521166645
ZZ_d3_r2_c0,3,2,0,2,0,10,20,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7119140625,-0.017762817499999903,0.35583054362828404,0.3637386521166645
ZZ_d3_r2_c1,3,2,0,2,1,11,21,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.77838134765625,0.04870446765625034,0.3662405256480291,0.3637386521166645
ZZ_d3_r2_c2,3,2,0,2,2,12,22,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.76409912109375,0.03442224109375033,0.3689532822359055,0.3637386521166645
ZZ_d3_r2_c3,3,2,0,2,3,13,23,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7481689453125,0.01849206531250043,0.3598325410522084,0.3637386521166645
ZZ_d3_r2_c4,3,2,0,2,4,14,24,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.71026611328125,-0.019410766718749715,0.362298906480147,0.3637386521166645
ZZ_d3_r3_c0,3,2,0,3,0,15,0,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.6943359375,-0.035340942499999674,0.385835694729801,0.3637386521166645
ZZ_d3_r3_c1,3,2,0,3,1,16,1,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7294921875,-0.00018469249999997217,0.3560384500617242,0.3637386521166645
ZZ_d3_r3_c2,3,2,0,3,2,17,2,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.6976318359375,-0.03204504406249981,0.367137014198808,0.3637386521166645
ZZ_d3_r3_c3,3,2,0,3,3,18,3,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.7525634765625,0.02288659656250014,0.35518472191540057,0.3637386521166645
ZZ_d3_r3_c4,3,2,0,3,4,19,4,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.72454833984375,-0.005128540156249974,0.3521551613369333,0.3637386521166645
ZZ_d3_r4_c0,3,2,0,4,0,20,5,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.727294921875,-0.002381958124999972,0.3540269885138461,0.3637386521166645
ZZ_d3_r4_c1,3,2,0,4,1,21,6,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.766845703125,0.037168823125000354,0.36760161428334626,0.3637386521166645
ZZ_d3_r4_c2,3,2,0,4,2,22,7,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.73828125,0.00860437000000007,0.3656670851212955,0.3637386521166645
ZZ_d3_r4_c3,3,2,0,4,3,23,8,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.75201416015625,0.022337280156250423,0.3494155600547719,0.3637386521166645
ZZ_d3_r4_c4,3,2,0,4,4,24,9,changed_q065,0.65,64,local_pauli_shadow,0.72967688,0.72344970703125,-0.0062271729687499045,0.377434143475553,0.3637386521166645
ZZ_d0_r0_c0,0,0,1,0,0,0,1,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71282958984375,-0.003063130156249927,0.058561878028934,0.06171365412196843
ZZ_d0_r0_c1,0,0,1,0,1,1,2,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.7113037109375,-0.0045890090624999234,0.060008485045983474,0.06171365412196843
ZZ_d0_r0_c2,0,0,1,0,2,2,3,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71270751953125,-0.003185200468749927,0.0622197787119437,0.06171365412196843
ZZ_d0_r0_c3,0,0,1,0,3,3,4,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.7169189453125,0.0010262253125000865,0.061403875877883526,0.06171365412196843
ZZ_d0_r0_c4,0,0,1,0,4,4,0,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.7176513671875,0.001758647187500073,0.06040477159803602,0.06171365412196843
ZZ_d0_r1_c0,0,0,1,1,0,5,6,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71624755859375,0.0003548385937500965,0.06150456695659218,0.06171365412196843
ZZ_d0_r1_c1,0,0,1,1,1,6,7,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.7197265625,0.0038338425000001004,0.06153438282538898,0.06171365412196843
ZZ_d0_r1_c2,0,0,1,1,2,7,8,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.72161865234375,0.005725932343750094,0.06135074677267431,0.06171365412196843
ZZ_d0_r1_c3,0,0,1,1,3,8,9,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.7208251953125,0.0049324753125000835,0.060000968833115224,0.06171365412196843
ZZ_d0_r1_c4,0,0,1,1,4,9,5,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.714599609375,-0.001293110624999914,0.06565297473814227,0.06171365412196843
ZZ_d0_r2_c0,0,0,1,2,0,10,11,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.715576171875,-0.0003165481249999269,0.06292232928485096,0.06171365412196843
ZZ_d0_r2_c1,0,0,1,2,1,11,12,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71136474609375,-0.0045279739062499234,0.0597007015723993,0.06171365412196843
ZZ_d0_r2_c2,0,0,1,2,2,12,13,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71649169921875,0.0005989792187500731,0.05916089896611502,0.06171365412196843
ZZ_d0_r2_c3,0,0,1,2,3,13,14,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71630859375,0.0004158737500000731,0.06489499451919875,0.06171365412196843
ZZ_d0_r2_c4,0,0,1,2,4,14,10,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.7213134765625,0.005420756562500104,0.06123538534327211,0.06171365412196843
ZZ_d0_r3_c0,0,0,1,3,0,15,16,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.72186279296875,0.0059700729687500904,0.060768659996481164,0.06171365412196843
ZZ_d0_r3_c1,0,0,1,3,1,16,17,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.714111328125,-0.0017813918749999213,0.0649598702458508,0.06171365412196843
ZZ_d0_r3_c2,0,0,1,3,2,17,18,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.711669921875,-0.0042227981249999234,0.06597498787104349,0.06171365412196843
ZZ_d0_r3_c3,0,0,1,3,3,18,19,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71942138671875,0.0035286667187500935,0.06290748266826894,0.06171365412196843
ZZ_d0_r3_c4,0,0,1,3,4,19,15,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.721923828125,0.006031108125000141,0.06369088428795137,0.06171365412196843
ZZ_d0_r4_c0,0,0,1,4,0,20,21,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71759033203125,0.001697612031250073,0.05942293918875463,0.06171365412196843
ZZ_d0_r4_c1,0,0,1,4,1,21,22,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71734619140625,0.001453471406250073,0.05925046041384239,0.06171365412196843
ZZ_d0_r4_c2,0,0,1,4,2,22,23,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71563720703125,-0.0002555129687499269,0.0594253190452294,0.06171365412196843
ZZ_d0_r4_c3,0,0,1,4,3,23,24,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71759033203125,0.001697612031250073,0.06202987646995041,0.06171365412196843
ZZ_d0_r4_c4,0,0,1,4,4,24,20,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.7169189453125,0.0010262253125000748,0.06217558527643429,0.06171365412196843
ZZ_d1_r0_c0,1,1,0,0,0,0,5,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.7120361328125,-0.0038565871874999182,0.0672505645972347,0.06171365412196843
ZZ_d1_r0_c1,1,1,0,0,1,1,6,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.7137451171875,-0.002147602812499927,0.061162528150654864,0.06171365412196843
ZZ_d1_r0_c2,1,1,0,0,2,2,7,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.713134765625,-0.002757954374999927,0.0657199230991825,0.06171365412196843
ZZ_d1_r0_c3,1,1,0,0,3,3,8,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.717529296875,0.001636576875000073,0.06071396730853743,0.06171365412196843
ZZ_d1_r0_c4,1,1,0,0,4,4,9,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.7161865234375,0.0002938034375000731,0.06419515051606038,0.06171365412196843
ZZ_d1_r1_c0,1,1,0,1,0,5,10,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71258544921875,-0.003307270781249927,0.06651115987827809,0.06171365412196843
ZZ_d1_r1_c1,1,1,0,1,1,6,11,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.7156982421875,-0.0001944778124999269,0.0573457093600403,0.06171365412196843
ZZ_d1_r1_c2,1,1,0,1,2,7,12,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71441650390625,-0.001476216093749927,0.05655294993337102,0.06171365412196843
ZZ_d1_r1_c3,1,1,0,1,3,8,13,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.72247314453125,0.006580424531250089,0.06476214883368986,0.06171365412196843
ZZ_d1_r1_c4,1,1,0,1,4,9,14,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71917724609375,0.003284526093750073,0.05935476459190215,0.06171365412196843
ZZ_d1_r2_c0,1,1,0,2,0,10,15,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71722412109375,0.001331401093750073,0.06314076844108275,0.06171365412196843
ZZ_d1_r2_c1,1,1,0,2,1,11,16,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71435546875,-0.001537251249999927,0.055777262341485535,0.06171365412196843
ZZ_d1_r2_c2,1,1,0,2,2,12,17,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.71173095703125,-0.004161762968749927,0.06013200118958959,0.06171365412196843
ZZ_d1_r2_c3,1,1,0,2,3,13,18,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.7161865234375,0.0002938034375000731,0.0661414750209255,0.06171365412196843
ZZ_d1_r2_c4,1,1,0,2,4,14,19,changed_q065,0.65,128,native_all_z,0.7158927199999999,0.72052001953125,0.004627299531250106,0.060327276676520304,0.06171365412196843
